customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned,income_missing,township_flag_missing
CUST_003445,Pretoria,,,,education,1.0,9.0,8.0,0.0,145.0,0.0,1,0
CUST_009774,Cape Town,6812.0,1839.4784185444964,2130.304210629848,debt_consolidation,0.0,4.0,9.0,0.0,232.0,0.0,0,0
CUST_014890,Pretoria,39433.259859209255,17185.562935183545,18082.3968031323,home_improvement,0.0,3.0,8.0,0.0,21.0,0.0,0,0
CUST_004039,Durban,,,,home improvement,1.0,4.0,4.0,4.0,0.0,0.0,1,0
CUST_007044,Johannesburg,6975.991390311452,4137.844598029166,3048.012680781295,debt_consolidation,0.0,2.0,8.0,0.0,45.0,0.0,0,0
CUST_000745,Johannesburg,2503.6713713770687,860.427813733404,1000.0,business,0.0,4.0,11.0,0.0,6.0,0.0,0,0
CUST_002384,Cape Town,,,,business,0.0,2.0,11.0,0.0,9.0,0.0,1,0
CUST_008972,Cape Town,16397.852742869574,6778.9082863752965,8426.637846010195,debt_consolidation,0.0,1.0,7.0,0.0,15.0,0.0,0,0
CUST_012010,Pretoria,1657.174809417375,855.4469206385362,1000.0,education,0.0,9.0,3.0,0.0,98.0,0.0,0,0
CUST_009527,Gqeberha,5342.819628460907,2054.521654823452,3649.350321049384,medical,0.0,5.0,8.0,0.0,116.0,0.0,0,0
CUST_012746,Johannesburg,17157.2914114847,6222.863847206644,5883.913517652876,debt_consolidation,0.0,2.0,4.0,0.0,54.0,0.0,0,0
CUST_013480,Port Elizabeth,2628.526527007029,1358.9756953962142,1154.2838241866505,car,0.0,5.0,10.0,4.0,19.0,0.0,0,0
CUST_010859_DUP,Gqeberha,4533.901503073297,1807.8423582820192,2369.9365461126786,education,1.0,6.0,12.0,1.0,19.0,0.0,0,0
CUST_008322,Durban,4634.689726339127,389.6046937413077,3032.06547835728,home_improvement,0.0,4.0,9.0,0.0,61.0,0.0,0,0
CUST_010364,Gqeberha,,,,debt_consolidation,1.0,8.0,10.0,0.0,14.0,0.0,1,0
CUST_009030,Cape Town,,,,home_improvement,1.0,8.0,18.0,2.0,70.0,0.0,1,0
CUST_009404,Johannesburg,,,,debt_consolidation,1.0,6.0,10.0,0.0,14.0,0.0,1,0
CUST_014800,Durban,12475.687809911344,1860.56442328039,6688.50591400215,home_improvement,1.0,4.0,6.0,0.0,62.0,0.0,0,0
CUST_009666,Durban,5861.8534552334895,2586.620954674914,4187.872456221994,debt_consolidation,0.0,5.0,9.0,3.0,23.0,0.0,0,0
CUST_007658,Durban,7521.776836208146,87.69369840038758,3247.7451419830195,debt_consolidation,0.0,9.0,11.0,0.0,126.0,0.0,0,0
CUST_006316,Pretoria,7787.052432960749,4046.413469369132,3395.624985566204,business,1.0,7.0,10.0,0.0,171.0,0.0,0,0
CUST_012863,Cape Town,11387.58500877453,535.862453333234,6972.111405401764,car,1.0,4.0,16.0,0.0,61.0,0.0,0,0
CUST_009023,Cape Town,,,,debt_consolidation,1.0,6.0,7.0,0.0,24.0,0.0,1,0
CUST_012486,Johannesburg,,,,renovation,0.0,8.0,9.0,2.0,83.0,0.0,1,0
CUST_011497,Johannesburg,,,,debt_consolidation,0.0,5.0,6.0,0.0,94.0,0.0,1,0
CUST_012111,Johannesburg,,,,education,1.0,3.0,8.0,0.0,35.0,0.0,1,0
CUST_005175,Cape Town,8494.08280746324,3411.3790862408428,5120.741770610242,home_improvement,0.0,5.0,5.0,2.0,74.0,0.0,0,0
CUST_011392,Johannesburg,,,,car,1.0,4.0,9.0,0.0,30.0,0.0,1,0
CUST_010887,Johannesburg,48558.57114465991,19984.27381516584,11663.38789865459,car,0.0,2.0,6.0,1.0,55.0,0.0,0,0
CUST_003976,Pretoria,,,,debt_consolidation,1.0,2.0,16.0,0.0,102.0,0.0,1,0
CUST_014462,Durban,11776.4791908147,5732.011595442873,3465.174820333327,car,0.0,6.0,12.0,4.0,27.0,0.0,0,0
CUST_002283_DUP,Cape Town,6888.070253216865,1339.966042077794,3815.869636268631,other,0.0,8.0,9.0,0.0,137.0,0.0,0,0
CUST_008487,Johannesburg,14365.75369840946,6034.703971326016,3293.604689589814,medical,0.0,2.0,5.0,4.0,324.0,1.0,0,0
CUST_008209_DUP,Johannesburg,,,,car,0.0,5.0,3.0,0.0,265.0,0.0,1,0
CUST_010139,Cape Town,77360.0,32039.014889722894,31258.03398853209,car,0.0,3.0,4.0,2.0,117.0,1.0,0,0
CUST_012765,Durban,,,,car,1.0,7.0,6.0,0.0,35.0,0.0,1,0
CUST_000765,Johannesburg,33964.5213558082,8697.81642081963,17197.750765519566,debt_consolidation,0.0,5.0,8.0,4.0,10.0,0.0,0,0
CUST_010828,Pretoria,34154.19504275157,18163.898185550588,20913.608512030954,car,1.0,8.0,10.0,0.0,21.0,0.0,0,0
CUST_001672,Gqeberha,3812.192274021069,766.1756924608591,1546.6404639833286,debt_consolidation,0.0,6.0,6.0,3.0,11.0,1.0,0,0
CUST_014900,Cape Town,2830.385427073002,480.2671754021131,1000.0,debt_consolidation,1.0,7.0,10.0,0.0,131.0,1.0,0,0
CUST_002862,Johannesburg,3801.527490508765,1455.845783035189,1444.455536590562,car,0.0,0.0,15.0,0.0,107.0,0.0,0,0
CUST_012206,Johannesburg,14745.644204149232,1561.9701001885037,1000.0,debt_consolidation,0.0,6.0,7.0,0.0,52.0,0.0,0,0
CUST_011498,Cape Town,10711.541047834196,3506.2522581128305,5575.959934002319,business,0.0,4.0,7.0,0.0,72.0,0.0,0,0
CUST_002374,Cape Town,10374.0,3634.53667317348,3235.9354434893653,education,0.0,4.0,9.0,0.0,17.0,0.0,0,0
CUST_010656,Pretoria,,,,car,1.0,7.0,12.0,0.0,121.0,0.0,1,0
CUST_008697,Pretoria,9020.449961784389,2982.3513363192988,7598.305153289054,debt_consolidation,1.0,3.0,7.0,0.0,60.0,0.0,0,0
CUST_003888,Durban,,,,car,1.0,11.0,8.0,0.0,15.0,1.0,1,0
CUST_011659,Cape Town,1956.4005274890412,162.24980216856883,1014.8911170962778,business,1.0,6.0,6.0,0.0,0.0,0.0,0,0
CUST_004515,Cape Town,7443.71799805016,3351.139912766936,1000.0,other,0.0,4.0,5.0,0.0,94.0,0.0,0,0
CUST_009713,Johannesburg,6468.466023424518,1052.0424971821376,3138.6698274051832,debt_consolidation,0.0,6.0,10.0,0.0,140.0,1.0,0,0
CUST_004779,Johannesburg,14231.728546336462,3756.2999515399774,9089.092252061471,business,0.0,6.0,7.0,2.0,328.0,0.0,0,0
CUST_010470,Cape Town,,,,home_improvement,1.0,6.0,9.0,0.0,40.0,0.0,1,0
CUST_012658,Johannesburg,11094.457158841811,6044.582560538688,9169.035906950608,education,0.0,6.0,10.0,0.0,191.0,0.0,0,0
CUST_014743,Port Elizabeth,,6245.243950302529,13560.635180766878,debt_consolidation,0.0,3.0,8.0,0.0,67.0,0.0,1,0
CUST_011616,Durban,,7066.249392842158,7919.630478224291,home_improvement,0.0,4.0,7.0,2.0,15.0,0.0,1,0
CUST_011720,Johannesburg,15406.0,-4689.27473634643,9596.624356942824,other,0.0,1.0,12.0,1.0,99.0,0.0,0,0
CUST_012186,Durban,31289.902372227392,11207.338572525716,6549.128307879922,car,0.0,6.0,5.0,1.0,49.0,0.0,0,0
CUST_014128,Johannesburg,11714.0,5417.4659823696775,9296.31928265373,business,0.0,6.0,9.0,5.0,1.0,0.0,0,0
CUST_007333,Pretoria,5264.852603807398,1693.9083284533156,4483.348056828157,other,0.0,2.0,5.0,1.0,96.0,0.0,0,0
CUST_008597,Cape Town,31719.807990084108,5631.084370089415,8054.990253608455,debt_consolidation,0.0,5.0,7.0,0.0,103.0,0.0,0,0
CUST_012190,Cape Town,6567.756449716917,2105.627330658774,2901.0958921863303,home_improvement,1.0,12.0,12.0,1.0,47.0,0.0,0,0
CUST_007773,Johannesburg,,,,other,1.0,2.0,8.0,0.0,17.0,1.0,1,0
CUST_006878,Johannesburg,3603.083108290787,1531.038485390065,1374.4775155731743,medical,1.0,12.0,11.0,1.0,25.0,0.0,0,0
CUST_008997,Johannesburg,,,,business,0.0,6.0,3.0,0.0,48.0,0.0,1,0
CUST_008468,Cape Town,,,,debt_consolidation,0.0,3.0,9.0,0.0,30.0,0.0,1,0
CUST_003617,Cape Town,24554.81806640931,8251.836460616627,15483.94105573021,debt_consolidation,0.0,1.0,6.0,0.0,100.0,0.0,0,0
CUST_009725,Johannesburg,16278.8679299979,1423.4311628857697,11114.242495641623,consolidation,1.0,4.0,10.0,0.0,4.0,0.0,0,0
CUST_013261,Durban,5164.136001775707,2419.7996066101,3213.6909185157715,car,0.0,4.0,9.0,0.0,52.0,0.0,0,0
CUST_010638,Durban,13528.584907636216,3741.3160784091847,5532.521959587572,education,1.0,9.0,6.0,1.0,34.0,1.0,0,0
CUST_012278,Durban,19436.0,912.2950336672884,9495.420898350883,car,0.0,7.0,12.0,0.0,128.0,1.0,0,0
CUST_004723,Johannesburg,27983.53986492357,9221.9280497298,12839.068009773497,debt_consolidation,0.0,3.0,7.0,0.0,46.0,0.0,0,0
CUST_007445,Johannesburg,43585.90933215472,21334.20643468832,39383.72229622883,other,1.0,4.0,7.0,0.0,44.0,0.0,0,0
CUST_001674_DUP,Port Elizabeth,5927.251282945516,2577.42641592787,1542.9099473138392,home_improvement,1.0,4.0,10.0,0.0,10.0,0.0,0,0
CUST_003778,Cape Town,,,,car,1.0,5.0,7.0,0.0,43.0,0.0,1,0
CUST_001917,Gqeberha,27480.01792395256,11599.80543621411,11599.50311182775,car,0.0,3.0,6.0,2.0,90.0,0.0,0,0
CUST_001895,Cape Town,14023.147745598755,3904.471234926549,4977.980190657583,home_improvement,1.0,7.0,12.0,0.0,10.0,0.0,0,0
CUST_002497,Cape Town,6491.616867499752,2557.318998215077,3726.050017625704,debt_consolidation,0.0,1.0,10.0,0.0,244.0,0.0,0,0
CUST_012371,Johannesburg,13447.594831282337,6857.040948795493,10208.902868579147,home_improvement,0.0,3.0,5.0,2.0,67.0,0.0,0,0
CUST_014396,Cape Town,2476.0,1265.7814441946553,1000.0,debt_consolidation,0.0,4.0,7.0,0.0,26.0,0.0,0,0
CUST_009027,Cape Town,,,,other,1.0,5.0,16.0,0.0,6.0,0.0,1,0
CUST_009410,Cape Town,18533.216283869024,9382.512284671278,13687.125904444862,debt_consolidation,0.0,3.0,10.0,0.0,42.0,0.0,0,0
CUST_004327,Johannesburg,4857.363946614909,2299.555727751786,3055.0241812711392,car,0.0,3.0,12.0,2.0,48.0,0.0,0,0
CUST_000368,Pretoria,12001.863648975055,7314.3073592221,6366.338941919748,education,0.0,11.0,11.0,6.0,98.0,1.0,0,0
CUST_006287_DUP,Gqeberha,15885.195506004158,2540.434598011814,12976.93324547204,other,1.0,3.0,8.0,0.0,8.0,1.0,0,0
CUST_014386,Gqeberha,11006.790817610536,1453.7730458166695,8528.336137346601,car,0.0,1.0,7.0,0.0,9.0,1.0,0,0
CUST_006285,Johannesburg,22882.23420708896,5793.332610873273,9362.974420645143,debt_consolidation,0.0,3.0,7.0,0.0,101.0,1.0,0,0
CUST_004376,Cape Town,2700.258477443499,966.6139957698548,1000.0,education,0.0,2.0,7.0,0.0,89.0,0.0,0,0
CUST_005223,Johannesburg,26050.96127759872,8034.769035726196,14953.145781728372,other,0.0,3.0,8.0,0.0,14.0,0.0,0,0
CUST_002078,Cape Town,9948.475262130229,4869.341678947214,7250.928002586946,other,0.0,2.0,3.0,0.0,13.0,0.0,0,0
CUST_001342,Cape Town,8627.738042437068,4218.192686120917,3822.473780944653,debt_consolidation,1.0,8.0,9.0,0.0,15.0,0.0,0,0
CUST_011116,Gqeberha,2727.992236674525,567.8271021801182,1863.590957109658,other,0.0,5.0,6.0,0.0,11.0,0.0,0,0
CUST_000834,Johannesburg,3878.477522968217,2013.2547095930795,2117.017045073139,debt consolidation,0.0,7.0,3.0,3.0,0.0,0.0,0,0
CUST_010011,Port Elizabeth,,,,car,1.0,5.0,7.0,0.0,13.0,0.0,1,0
CUST_003207,Gqeberha,12787.625480989254,3039.9650767720045,3851.467692608947,debt consolidation,0.0,6.0,6.0,2.0,31.0,0.0,0,0
CUST_012209,Cape Town,6018.203605652452,4217.149897413978,2656.577489512694,car,0.0,0.0,9.0,0.0,24.0,1.0,0,0
CUST_012135,Johannesburg,4551.100182296868,2505.7382321874024,2085.613697607851,home_improvement,0.0,5.0,10.0,0.0,296.0,1.0,0,0
CUST_004518_DUP,Gqeberha,33604.88534014704,8554.292037527244,17475.10562448171,debt_consolidation,0.0,3.0,10.0,0.0,42.0,1.0,0,0
CUST_010168,Johannesburg,13725.298192677636,5343.963680691605,4364.937239366964,education,0.0,5.0,4.0,2.0,35.0,0.0,0,0
CUST_007177,Pretoria,,,,home_improvement,0.0,6.0,11.0,0.0,23.0,0.0,1,0
CUST_001999,Johannesburg,,,,debt_consolidation,1.0,5.0,10.0,3.0,25.0,0.0,1,0
CUST_010675,Johannesburg,,,,education,1.0,1.0,11.0,0.0,25.0,0.0,1,0
CUST_000883,Johannesburg,29211.0,6932.387132321688,23799.08491521355,education,0.0,2.0,2.0,2.0,91.0,0.0,0,0
CUST_004480,Cape Town,,,,other,1.0,3.0,12.0,0.0,66.0,1.0,1,0
CUST_007410,Cape Town,,,,education,0.0,4.0,7.0,0.0,43.0,0.0,1,0
CUST_010927,Gqeberha,6257.589990402227,3333.017597418006,3917.304240977914,car,0.0,2.0,6.0,0.0,53.0,1.0,0,0
CUST_008600,Durban,17847.951031278357,3428.3984184659103,8713.753407782038,car,0.0,4.0,10.0,0.0,75.0,0.0,0,0
CUST_002765,Johannesburg,13064.992635679671,1320.1518459419788,4288.196786091497,business,0.0,2.0,6.0,1.0,114.0,0.0,0,0
CUST_006710,Pretoria,,,,consolidation,1.0,4.0,7.0,0.0,56.0,0.0,1,0
CUST_014587,Pretoria,,,,other,0.0,2.0,10.0,0.0,1.0,1.0,1,0
CUST_008928,Johannesburg,4331.338224037363,2468.6998429327223,2649.071616169912,other,0.0,9.0,8.0,0.0,55.0,0.0,0,0
CUST_001829,Durban,22959.56053681108,7694.418273498143,13647.131831094057,car,0.0,5.0,12.0,0.0,12.0,0.0,0,0
CUST_002961,Johannesburg,19733.75487824204,4831.612132549394,6366.002077431217,home_improvement,0.0,1.0,7.0,0.0,30.0,0.0,0,0
CUST_007752,Durban,,,,other,1.0,6.0,13.0,1.0,21.0,1.0,1,0
CUST_007993,Johannesburg,11063.295655377124,7307.725959553332,6364.741835164788,debt_consolidation,0.0,4.0,8.0,0.0,194.0,0.0,0,0
CUST_005943,Johannesburg,,,,debt_consolidation,1.0,5.0,14.0,0.0,10.0,1.0,1,0
CUST_009979_DUP,Pretoria,22180.25411918549,12265.18593989638,13187.594630921134,other,0.0,3.0,10.0,0.0,24.0,0.0,0,0
CUST_009360,Durban,7207.6106025028275,2078.9597819635883,5516.6076554048905,car,0.0,5.0,7.0,0.0,23.0,0.0,0,0
CUST_006355,Pretoria,,,,debt_consolidation,0.0,6.0,8.0,0.0,32.0,0.0,1,0
CUST_011266,Port Elizabeth,45227.66304121292,12402.923243700068,29855.82785900216,home_improvement,0.0,3.0,7.0,0.0,49.0,0.0,0,0
CUST_010657,Cape Town,,,,business,1.0,3.0,8.0,0.0,157.0,0.0,1,0
CUST_002500,Cape Town,,,,car,1.0,6.0,8.0,2.0,25.0,1.0,1,0
CUST_009638,Johannesburg,24783.17101504921,8191.722283080386,15405.504070574649,other,0.0,4.0,5.0,2.0,47.0,0.0,0,0
CUST_002306,Cape Town,12302.941995489202,6208.385144217231,3014.370110792931,business,0.0,4.0,9.0,0.0,152.0,0.0,0,0
CUST_008401,Cape Town,5416.661623045021,1093.3261876224349,3384.1992879863446,debt_consolidation,0.0,3.0,13.0,0.0,63.0,0.0,0,0
CUST_014211,Johannesburg,,10432.18716547876,7143.576926292473,car,0.0,4.0,7.0,6.0,9.0,1.0,1,0
CUST_011825,Gqeberha,5287.440657883272,1743.3937588752924,3696.4554218705975,debt_consolidation,1.0,3.0,12.0,6.0,16.0,1.0,0,0
CUST_001522,Pretoria,4605.760157440956,593.4945824079058,3565.8582007148466,debt_consolidation,1.0,6.0,8.0,4.0,19.0,1.0,0,0
CUST_000919,Durban,,,,education,1.0,9.0,9.0,0.0,47.0,0.0,1,0
CUST_009340,Cape Town,49851.2498062613,18221.9122827322,18744.3940315936,debt_consolidation,0.0,3.0,11.0,2.0,142.0,0.0,0,0
CUST_008689,Johannesburg,6571.185810789496,71.63023754601126,3492.021614652178,education,0.0,5.0,13.0,0.0,35.0,0.0,0,0
CUST_003058,Johannesburg,3053.0,1020.4253265587184,1715.7994145917485,debt_consolidation,0.0,1.0,6.0,4.0,8.0,0.0,0,0
CUST_005255,Gqeberha,28422.83003943429,13950.765449766675,27547.082858489048,education,0.0,4.0,8.0,1.0,21.0,1.0,0,0
CUST_009646,Durban,8786.9752068262,2544.614743286493,3073.932662911981,business,1.0,8.0,9.0,1.0,111.0,0.0,0,0
CUST_014816,Cape Town,25195.35524874213,6361.772682051684,12342.395689249424,car,0.0,2.0,14.0,0.0,187.0,0.0,0,0
CUST_011216,Johannesburg,36154.63689114465,7891.106603910794,18118.339994940256,other,0.0,1.0,12.0,0.0,50.0,0.0,0,0
CUST_004701,Johannesburg,21773.554993420497,8677.607755835694,9855.847675901496,debt_consolidation,0.0,2.0,4.0,1.0,18.0,0.0,0,0
CUST_000416,Cape Town,,,,other,1.0,8.0,5.0,0.0,39.0,0.0,1,0
CUST_005463_DUP,Johannesburg,,,,debt_consolidation,0.0,2.0,8.0,1.0,30.0,0.0,1,0
CUST_000719_DUP,Johannesburg,48937.0,18491.34227172282,12323.839878190867,car,0.0,2.0,3.0,0.0,7.0,0.0,0,0
CUST_007215_DUP,Johannesburg,27889.942041617272,8359.922592157354,18013.406384797378,other,1.0,3.0,10.0,0.0,2.0,0.0,0,0
CUST_004661,Cape Town,5740.27536322413,1865.283385765354,2843.0297316856195,business,1.0,9.0,14.0,0.0,34.0,0.0,0,0
CUST_010398,Durban,13911.744323490671,3427.536396061998,4820.240714294624,home_improvement,0.0,4.0,7.0,0.0,82.0,0.0,0,0
CUST_000430,Johannesburg,13170.0,7078.340279745644,9370.15249305817,debt_consolidation,0.0,4.0,8.0,0.0,82.0,0.0,0,0
CUST_000071,Durban,4350.8426776518445,2043.4980443927789,2537.3972435845985,other,1.0,3.0,16.0,0.0,6.0,1.0,0,0
CUST_008514,Durban,,,,business,0.0,3.0,10.0,0.0,130.0,0.0,1,0
CUST_013664,Durban,,,,debt_consolidation,1.0,3.0,11.0,0.0,2.0,0.0,1,0
CUST_000813,Johannesburg,20766.453670676867,7666.594744421881,7833.944563271282,car,0.0,4.0,5.0,0.0,34.0,0.0,0,0
CUST_005445,Johannesburg,24266.36104428451,10158.027345397868,4877.577192817527,debt_consolidation,0.0,1.0,9.0,2.0,0.0,1.0,0,0
CUST_012106,Gqeberha,,,,other,0.0,5.0,10.0,0.0,48.0,0.0,1,0
CUST_001578,Durban,103772.58254368027,5225.300605545524,6827.243278383111,education,1.0,9.0,9.0,1.0,109.0,0.0,0,0
CUST_004926,Johannesburg,18339.0,2805.0213030278587,7650.728234312611,home_improvement,0.0,3.0,14.0,3.0,2.0,0.0,0,0
CUST_014301,Johannesburg,12720.45622104211,7510.161310213685,7779.2432784992625,car,0.0,2.0,11.0,3.0,15.0,0.0,0,0
CUST_009660,Gqeberha,22218.515144268516,7124.4088347929855,7719.239445339547,car,0.0,4.0,6.0,0.0,0.0,0.0,0,0
CUST_005102,Cape Town,9210.16723556756,6357.2773001156165,4514.10657153601,debt_consolidation,0.0,3.0,7.0,2.0,92.0,0.0,0,0
CUST_012815,Johannesburg,15652.0,-7025.8474213645895,12901.615725780306,consolidation,0.0,4.0,6.0,0.0,22.0,0.0,0,0
CUST_005862,Cape Town,,,,auto,0.0,6.0,14.0,0.0,134.0,0.0,1,0
CUST_001868,Johannesburg,6719.149183126715,469.7427955007828,1570.0666767022549,home_improvement,0.0,6.0,16.0,0.0,79.0,0.0,0,0
CUST_003039,Johannesburg,6504.959480646775,3574.835905613147,2513.9090689026507,medical,1.0,10.0,13.0,0.0,37.0,1.0,0,0
CUST_003653,Gqeberha,,,,debt_consolidation,1.0,5.0,18.0,0.0,26.0,0.0,1,0
CUST_013857,Johannesburg,6101.641562499333,1900.866012545795,3734.665740791016,home_improvement,0.0,10.0,5.0,0.0,25.0,0.0,0,0
CUST_002850,Cape Town,6485.224477008057,1547.4090958453066,2583.913476454044,business,1.0,3.0,6.0,0.0,37.0,0.0,0,0
CUST_012181,Johannesburg,25290.191295882,7582.358360670156,18495.56708285252,car,1.0,10.0,11.0,0.0,47.0,1.0,0,0
CUST_002381,Gqeberha,,,,other,1.0,7.0,11.0,0.0,82.0,0.0,1,0
CUST_006786_DUP,Gqeberha,15200.508353517223,4098.561212685905,9609.380799445256,medical,0.0,1.0,5.0,0.0,10.0,0.0,0,0
CUST_013439,Gqeberha,26354.651588813747,10606.16045127322,15168.980159253677,debt_consolidation,0.0,2.0,11.0,0.0,304.0,0.0,0,0
CUST_011571,Johannesburg,18313.0,3384.4011604034545,8298.60064659825,debt_consolidation,0.0,6.0,9.0,0.0,51.0,0.0,0,0
CUST_013098,Johannesburg,,,,car,0.0,0.0,8.0,0.0,18.0,1.0,1,0
CUST_000978_DUP,Johannesburg,8444.950781642354,5695.532381630066,4750.434910002253,home_improvement,1.0,7.0,16.0,0.0,100.0,0.0,0,0
CUST_013180,Cape Town,10160.0,3012.694156529885,5960.069210927854,debt_consolidation,0.0,2.0,3.0,0.0,139.0,0.0,0,0
CUST_008812,Cape Town,18781.649453642476,10135.310202280223,13474.239276864466,home_improvement,0.0,2.0,6.0,0.0,62.0,0.0,0,0
CUST_010473,Gqeberha,,,,medical,1.0,3.0,8.0,2.0,58.0,0.0,1,0
CUST_003935,Johannesburg,,,,debt_consolidation,0.0,7.0,13.0,0.0,234.0,0.0,1,0
CUST_011678_DUP,Durban,13138.448037219983,5109.354847696805,6465.559925412282,car,0.0,3.0,10.0,2.0,208.0,0.0,0,0
CUST_009042,Johannesburg,11067.39478821082,207.23686203537645,5847.679504497034,car,0.0,3.0,7.0,2.0,5.0,0.0,0,0
CUST_005381,Johannesburg,3810.459742238989,1038.6517344292938,1000.0,car,0.0,4.0,13.0,0.0,85.0,0.0,0,0
CUST_002282,Cape Town,18382.41454480141,3182.9060878851333,7481.180003061157,debt_consolidation,0.0,7.0,8.0,0.0,135.0,0.0,0,0
CUST_013678,Gqeberha,29224.0,6192.455069655058,19248.75192815122,home_improvement,0.0,5.0,10.0,0.0,3.0,0.0,0,0
CUST_001133,Johannesburg,9161.0,1476.6139103644675,4515.053494009914,other,1.0,10.0,11.0,3.0,127.0,1.0,0,0
CUST_014358,Johannesburg,8664.64264242852,3811.2117131962655,2721.5601511850896,other,0.0,4.0,8.0,0.0,8.0,0.0,0,0
CUST_012362,Johannesburg,,,,car,0.0,4.0,8.0,2.0,0.0,0.0,1,0
CUST_007413,Johannesburg,,,,home_improvement,1.0,8.0,12.0,0.0,9.0,1.0,1,0
CUST_011029,Port Elizabeth,14888.0035464449,8033.210220802452,9789.565711891071,debt consolidation,0.0,2.0,5.0,0.0,42.0,0.0,0,0
CUST_007266,Johannesburg,76022.62436306436,30452.51302784133,29158.900279933383,debt_consolidation,0.0,5.0,10.0,3.0,15.0,0.0,0,0
CUST_006738,Johannesburg,11158.93808240266,2195.800425340061,4509.557192825292,education,0.0,4.0,8.0,0.0,304.0,0.0,0,0
CUST_005210,Johannesburg,22179.0,10022.476291557174,13926.747107982006,home_improvement,0.0,3.0,4.0,2.0,51.0,0.0,0,0
CUST_014049,Pretoria,2263.23170684387,493.5745677719358,1000.0,debt_consolidation,0.0,4.0,7.0,0.0,11.0,0.0,0,0
CUST_011273,Cape Town,65395.93397081233,40276.5406632003,1000.0,business,0.0,3.0,11.0,3.0,34.0,0.0,0,0
CUST_008120,Cape Town,,6215.031030300934,7567.641324011458,debt_consolidation,0.0,4.0,6.0,0.0,20.0,0.0,1,0
CUST_012703,Durban,5987.153089896929,1753.200971995522,3165.842769165561,debt_consolidation,1.0,7.0,11.0,0.0,116.0,0.0,0,0
CUST_009487,Johannesburg,14502.8970281067,5751.445657243248,9648.511900112577,business,0.0,3.0,9.0,0.0,113.0,0.0,0,0
CUST_008757,Johannesburg,13456.910474427596,1273.8172924477483,6251.677535039681,business,0.0,4.0,5.0,0.0,13.0,0.0,0,0
CUST_010219,Cape Town,4176.034471163775,1519.2432442787626,1667.702596950746,business,0.0,4.0,8.0,0.0,61.0,0.0,0,0
CUST_009155,Johannesburg,9174.913096104518,4357.98960954451,4418.251817753562,home_improvement,1.0,5.0,7.0,0.0,10.0,0.0,0,0
CUST_009024,Johannesburg,10091.188650776696,5650.167721900045,3952.386492371168,car,0.0,4.0,9.0,0.0,4.0,0.0,0,0
CUST_002995,Johannesburg,6626.0,135.6348502942958,1926.79440989318,car_loan,1.0,6.0,10.0,1.0,21.0,0.0,0,0
CUST_000460,Johannesburg,34015.99313128228,1799.3763443585638,14062.103248359368,debt_consolidation,0.0,3.0,5.0,0.0,3.0,0.0,0,0
CUST_001252,Cape Town,42798.0,21245.757907247076,30860.076515581062,other,0.0,2.0,9.0,2.0,37.0,0.0,0,0
CUST_006331,Johannesburg,1124.0,207.402703959248,1000.0,business,0.0,3.0,5.0,5.0,73.0,0.0,0,0
CUST_004409,Cape Town,20347.860313241647,4539.318544396429,12482.424142313592,business,0.0,5.0,11.0,0.0,213.0,0.0,0,0
CUST_002504,Pretoria,3312.027381788058,-1179.5427392421343,1242.0312504414117,home_improvement,0.0,2.0,8.0,0.0,44.0,0.0,0,0
CUST_005372,Johannesburg,,,,business,0.0,2.0,14.0,0.0,32.0,0.0,1,0
CUST_007297,Johannesburg,,,,business,1.0,4.0,10.0,0.0,270.0,0.0,1,0
CUST_009274,Cape Town,8189.261417217737,2344.7878876839845,2064.52370202032,home_improvement,0.0,3.0,10.0,2.0,13.0,0.0,0,0
CUST_001709,Durban,,,,home_improvement,0.0,5.0,18.0,0.0,1.0,0.0,1,0
CUST_011020,Pretoria,5500.151598602981,1039.732108164642,2594.653336516232,home_improvement,0.0,4.0,7.0,0.0,149.0,1.0,0,0
CUST_013253,Johannesburg,15859.880547274664,3382.679296699621,10096.581352032896,other,0.0,6.0,10.0,0.0,95.0,0.0,0,0
CUST_007274,Johannesburg,,,,debt_consolidate,1.0,3.0,11.0,3.0,55.0,0.0,1,0
CUST_011808,Johannesburg,,,,debt_consolidation,0.0,7.0,15.0,0.0,5.0,0.0,1,0
CUST_001132,Cape Town,,,,debt_consolidation,1.0,9.0,8.0,0.0,4.0,0.0,1,0
CUST_005638,Gqeberha,42296.49234568108,10712.518826160844,14949.33674637882,debt_consolidation,0.0,2.0,9.0,0.0,68.0,1.0,0,0
CUST_012817,Durban,,,,car_loan,0.0,6.0,8.0,0.0,88.0,0.0,1,0
CUST_010378,Cape Town,,,,medical,1.0,5.0,8.0,0.0,14.0,0.0,1,0
CUST_003966,Durban,5098.385190504409,2048.4767786343364,3280.196849230483,car,0.0,3.0,10.0,0.0,144.0,0.0,0,0
CUST_003994,Johannesburg,23217.413354767206,2681.0159484938317,11997.41859534114,business,0.0,3.0,6.0,0.0,0.0,0.0,0,0
CUST_011452,Durban,11485.655602330113,2902.4984804505243,8842.13693687101,business,0.0,8.0,9.0,0.0,69.0,0.0,0,0
CUST_004030,Cape Town,24986.128787081077,12191.58149635758,11724.803581651857,debt_consolidation,0.0,3.0,10.0,2.0,7.0,1.0,0,0
CUST_012588,Durban,,,,debt_consolidate,1.0,11.0,13.0,0.0,27.0,1.0,1,0
